dataset,model,size,variant,seed,pearson_r,rel_diff_pct,scale_ratio,seg_ari,ari_ground_a,ari_ground_b
wine,SOM_10x10_RECT_toroid,10x10,RECT_toroid,64,0.999136806988807,20.43061581971597,1.2043061581971597,0.7692815666131201,-0.007568387868207428,-0.010662225743313039
wine,SOM_10x10_RECT_toroid,10x10,RECT_toroid,65,0.9994634526605749,20.49205228317686,1.2049205228317685,0.9077471837974289,0.009139369504383784,0.003643122093530144
wine,SOM_10x10_RECT_toroid,10x10,RECT_toroid,66,0.9995102993450604,20.537729290660728,1.2053772929066076,0.9155708916627124,-0.0019530436425316865,-0.008125900067367462
wine,SOM_10x10_RECT_toroid,10x10,RECT_toroid,67,0.9996132374465055,20.60260936115196,1.2060260936115195,1.0,0.011258090425588983,0.011258090425588983
wine,SOM_10x10_RECT_toroid,10x10,RECT_toroid,68,0.9993293352113505,20.474265465282368,1.2047426546528237,1.0,0.009680507896478285,0.009680507896478285
wine,SOM_10x10_RECT_toroid,10x10,RECT_toroid,69,0.9995680837910333,20.52198271563036,1.2052198271563037,0.9672528624802152,0.0035730510514845465,0.005598688584114582
wine,SOM_10x10_RECT_toroid,10x10,RECT_toroid,70,0.9991368069888068,20.430615819715975,1.2043061581971597,0.7692815666131201,-0.007568387868207428,-0.010662225743313039
wine,SOM_10x10_RECT_toroid,10x10,RECT_toroid,71,0.9991368069888069,20.430615819715975,1.2043061581971597,0.7692815666131201,-0.007568387868207428,-0.010662225743313039
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,42,0.9966600407245938,18.928245016259407,1.1892824501625943,0.9263555960386614,0.005427197766670533,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,43,0.9966600407245938,18.92824501625941,1.1892824501625943,0.9263555960386614,0.005427197766670533,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,44,0.9966600407245938,18.928245016259407,1.1892824501625945,0.9263555960386614,0.005427197766670533,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,45,0.9966600407245938,18.928245016259407,1.1892824501625945,0.9263555960386614,0.005427197766670533,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,46,0.9959743451980034,19.029321652699203,1.1902932165269922,0.7342693439322768,0.009050682913016599,-0.0028494867490023727
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,47,0.9966600407245938,18.928245016259407,1.1892824501625943,0.8283400505578864,0.007076847354618247,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,48,0.9966600407245939,18.928245016259407,1.1892824501625945,0.9263555960386614,0.005427197766670533,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,49,0.9966600407245938,18.92824501625941,1.1892824501625943,0.8811391203717689,0.008141081738783319,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,50,0.9966600407245938,18.928245016259407,1.1892824501625943,0.9263555960386614,0.005427197766670533,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,51,0.9966600407245938,18.928245016259407,1.1892824501625943,0.9029744822854424,0.004166926018150228,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,52,0.9959743451980034,19.029321652699203,1.1902932165269922,0.7342693439322768,0.009050682913016599,-0.0028494867490023727
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,53,0.9959743451980033,19.029321652699206,1.1902932165269922,0.7342693439322768,0.009050682913016599,-0.0028494867490023727
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,54,0.9966600407245938,18.92824501625941,1.1892824501625943,0.9029744822854424,0.004166926018150228,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,55,0.9966600407245941,18.92824501625941,1.189282450162594,0.9263555960386614,0.005427197766670533,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,56,0.9959743451980033,19.029321652699206,1.1902932165269922,0.7342693439322768,0.009050682913016599,-0.0028494867490023727
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,57,0.9959743451980033,19.029321652699206,1.1902932165269922,0.7342693439322768,0.009050682913016599,-0.0028494867490023727
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,58,0.9966600407245938,18.928245016259407,1.1892824501625945,0.9263555960386614,0.005427197766670533,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,59,0.9966600407245938,18.928245016259407,1.1892824501625945,0.9384398883232953,0.004396919876324563,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,60,0.9966600407245939,18.928245016259407,1.1892824501625945,0.9384398883232953,0.004396919876324563,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,61,0.9966600407245939,18.928245016259407,1.1892824501625945,0.9384398883232953,0.004396919876324563,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,62,0.9966600407245939,18.92824501625941,1.1892824501625943,0.9263555960386614,0.005427197766670533,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,63,0.9966600407245939,18.928245016259407,1.1892824501625945,0.9263555960386614,0.005427197766670533,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,64,0.9966600407245938,18.928245016259407,1.1892824501625945,0.8811391203717689,0.008141081738783319,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,65,0.9966600407245938,18.928245016259407,1.1892824501625943,0.9263555960386614,0.005427197766670533,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,66,0.9966600407245938,18.928245016259407,1.1892824501625945,0.9384398883232953,0.004396919876324563,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,67,0.9966600407245938,18.928245016259407,1.1892824501625943,0.9263555960386614,0.005427197766670533,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,68,0.9966600407245938,18.928245016259407,1.1892824501625943,0.9384398883232953,0.004396919876324563,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,69,0.9959743451980034,19.029321652699206,1.1902932165269922,0.7342693439322768,0.009050682913016599,-0.0028494867490023727
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,70,0.9966600407245939,18.92824501625941,1.1892824501625943,0.8070839377400594,0.003993844176242737,0.003301758600468367
wine,SOM_12x12_RECT_planar,12x12,RECT_planar,71,0.9959743451980034,19.029321652699206,1.1902932165269922,0.7342693439322768,0.009050682913016599,-0.0028494867490023727
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,42,0.9995954406646443,20.540313488295112,1.205403134882951,1.0,-0.004531076298078428,-0.004531076298078428
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,43,0.9996083124157443,20.50147086587897,1.20501470865879,0.916361392691813,-0.008280367747859726,-0.008765213129036895
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,44,0.9997075018867458,20.62515550371171,1.206251555037117,0.9284793830276542,-0.0022964240656005493,-0.0022964240656005493
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,45,0.999612200704731,20.518143223834922,1.2051814322383494,0.9062222254497438,-0.0098382540888069,-0.010571590621869135
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,46,0.9996122007047311,20.518143223834922,1.2051814322383494,0.9062222254497438,-0.0098382540888069,-0.010571590621869135
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,47,0.9996700418266604,20.55582862229398,1.2055582862229397,1.0,-0.0006854001547944548,-0.0006854001547944548
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,48,0.9996363781287545,20.572730034586996,1.20572730034587,0.8691023724756521,-0.0038963327238405515,-0.0049664188319815715
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,49,0.9995305136342657,20.485693536973066,1.2048569353697305,1.0,-0.0056696362361879455,-0.0056696362361879455
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,50,0.9996122007047309,20.518143223834922,1.2051814322383494,0.9525832793630723,-0.008388475061964407,-0.009754466223191339
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,51,0.9996083124157445,20.501470865878964,1.2050147086587897,0.8931660795880078,-0.00796017336872717,-0.008765213129036895
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,52,0.9994856541755027,20.447827862327873,1.204478278623279,0.9816583208032079,0.00027244983486928494,0.0023828005689876756
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,53,0.9995995831756987,20.515489999715733,1.2051548999971573,0.9075215154275796,0.0005013030521917284,-0.0058675515948118815
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,54,0.9995954406646442,20.540313488295112,1.205403134882951,0.9833992559520165,-0.004531076298078428,-0.004531076298078428
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,55,0.9996083124157444,20.50147086587897,1.20501470865879,0.8094334933192868,-0.007127132668903726,-0.008765213129036895
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,56,0.9994108803437705,20.55443297128085,1.2055443297128086,0.9330273755724816,-0.0015571169236028497,-0.0007837172917627926
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,57,0.9995305136342656,20.48569353697307,1.2048569353697305,1.0,-0.0056696362361879455,-0.0056696362361879455
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,58,0.9994856541755024,20.447827862327866,1.2044782786232788,0.9816583208032079,0.00027244983486928494,0.0023828005689876756
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,59,0.9995954406646443,20.540313488295112,1.205403134882951,0.9833992559520165,-0.004531076298078428,-0.004531076298078428
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,60,0.9995305136342654,20.48569353697307,1.2048569353697305,1.0,-0.0056696362361879455,-0.0056696362361879455
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,61,0.9996083124157442,20.50147086587897,1.20501470865879,0.8931660795880078,-0.00796017336872717,-0.008765213129036895
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,62,0.9997075018867461,20.62515550371171,1.206251555037117,0.9284793830276542,-0.0022964240656005493,-0.0022964240656005493
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,63,0.9996083124157444,20.501470865878968,1.20501470865879,0.9228400108653201,-0.00900149011367433,-0.008765213129036895
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,64,0.9995305136342655,20.485693536973066,1.2048569353697305,1.0,-0.0056696362361879455,-0.0056696362361879455
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,65,0.9997506641749521,20.659518397243172,1.206595183972432,0.8804014927943246,-0.007299595608340214,-0.007430661307576568
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,66,0.9997506641749522,20.659518397243172,1.206595183972432,0.975362506285899,-0.007299595608340214,-0.005752016239946133
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,67,0.9994856541755025,20.447827862327866,1.2044782786232788,0.9816583208032079,0.00027244983486928494,0.0023828005689876756
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,68,0.9996122007047312,20.51814322383492,1.2051814322383492,0.9758485479856773,-0.0098382540888069,-0.0098382540888069
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,69,0.9995305136342658,20.485693536973066,1.2048569353697305,0.979876083161989,-0.0056696362361879455,-0.0056696362361879455
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,70,0.9997093157673255,20.526549224384233,1.2052654922438424,0.980183662291139,-0.00886640727262901,-0.008650116291436976
wine,SOM_12x12_RECT_toroid,12x12,RECT_toroid,71,0.9995954406646442,20.540313488295116,1.205403134882951,0.9833992559520165,-0.004531076298078428,-0.004531076298078428
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,42,0.9969098832026296,19.17339478583693,1.1917339478583695,0.9500743428282892,0.011865516350836306,0.011865516350836306
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,43,0.9969098832026297,19.173394785836933,1.191733947858369,0.934819179258591,0.011865516350836306,0.011865516350836306
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,44,0.9967892361682107,19.265645317454062,1.1926564531745403,0.944687334801355,-0.007420369623807991,-0.00470356124419044
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,45,0.9967892361682107,19.265645317454066,1.1926564531745405,0.944687334801355,-0.007420369623807991,-0.00470356124419044
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,46,0.9969098832026299,19.173394785836937,1.1917339478583695,0.934819179258591,0.011865516350836306,0.011865516350836306
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,47,0.9969098832026297,19.173394785836937,1.1917339478583695,0.934819179258591,0.011865516350836306,0.011865516350836306
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,48,0.9969098832026297,19.173394785836937,1.1917339478583695,0.934819179258591,0.011865516350836306,0.011865516350836306
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,49,0.99690988320263,19.17339478583693,1.1917339478583695,0.934819179258591,0.011865516350836306,0.011865516350836306
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,50,0.9967892361682107,19.265645317454066,1.1926564531745405,0.944687334801355,-0.007420369623807991,-0.00470356124419044
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,51,0.9969098832026296,19.17339478583693,1.1917339478583695,0.934819179258591,0.011865516350836306,0.011865516350836306
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,52,0.9969098832026297,19.173394785836937,1.1917339478583695,0.9500743428282892,0.011865516350836306,0.011865516350836306
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,53,0.9967892361682107,19.265645317454062,1.1926564531745405,0.944687334801355,-0.007420369623807991,-0.00470356124419044
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,54,0.9969098832026297,19.173394785836933,1.1917339478583695,0.934819179258591,0.011865516350836306,0.011865516350836306
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,55,0.9969098832026299,19.173394785836937,1.1917339478583695,0.9500743428282892,0.011865516350836306,0.011865516350836306
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,56,0.9967892361682107,19.265645317454062,1.1926564531745403,0.944687334801355,-0.007420369623807991,-0.00470356124419044
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,57,0.9967892361682107,19.265645317454066,1.1926564531745412,0.944687334801355,-0.007420369623807991,-0.00470356124419044
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,58,0.9967892361682107,19.265645317454062,1.1926564531745405,0.944687334801355,-0.007420369623807991,-0.00470356124419044
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,59,0.9969098832026297,19.173394785836937,1.1917339478583695,0.934819179258591,0.011865516350836306,0.011865516350836306
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,60,0.9969098832026297,19.173394785836937,1.1917339478583695,0.9500743428282892,0.011865516350836306,0.011865516350836306
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,61,0.9969098832026297,19.173394785836937,1.1917339478583695,0.934819179258591,0.011865516350836306,0.011865516350836306
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,62,0.9969098832026297,19.173394785836937,1.1917339478583695,0.9500743428282892,0.011865516350836306,0.011865516350836306
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,63,0.9969098832026297,19.173394785836933,1.1917339478583695,0.9500743428282892,0.011865516350836306,0.011865516350836306
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,64,0.9969098832026297,19.173394785836937,1.1917339478583695,0.934819179258591,0.011865516350836306,0.011865516350836306
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,65,0.99690988320263,19.17339478583693,1.1917339478583695,0.934819179258591,0.011865516350836306,0.011865516350836306
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,66,0.9967892361682107,19.265645317454066,1.1926564531745412,0.944687334801355,-0.007420369623807991,-0.00470356124419044
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,67,0.9967892361682107,19.265645317454066,1.1926564531745412,0.944687334801355,-0.007420369623807991,-0.00470356124419044
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,68,0.9969098832026297,19.173394785836937,1.1917339478583695,0.9500743428282892,0.011865516350836306,0.011865516350836306
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,69,0.9967892361682107,19.265645317454062,1.1926564531745403,0.944687334801355,-0.007420369623807991,-0.00470356124419044
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,70,0.99690988320263,19.17339478583693,1.1917339478583695,0.934819179258591,0.011865516350836306,0.011865516350836306
wine,SOM_15x15_RECT_planar,15x15,RECT_planar,71,0.9969098832026297,19.173394785836933,1.191733947858369,0.9500743428282892,0.011865516350836306,0.011865516350836306
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,42,0.9995647668650386,20.43843847555024,1.2043843847555025,0.9843662859441905,-0.00985982822098344,-0.011015481542714891
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,43,0.9996521707228356,20.498936839587664,1.2049893683958768,0.9898791106544899,0.008027107117445795,0.0050849742177045
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,44,0.9995647668650389,20.43843847555024,1.2043843847555025,0.9843662859441905,-0.00985982822098344,-0.011015481542714891
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,45,0.9996604669374776,20.57439572653964,1.2057439572653967,0.9685935676555494,-0.0005825196183827139,0.003128332781717016
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,46,0.9995647668650385,20.43843847555024,1.2043843847555025,0.9843662859441905,-0.00985982822098344,-0.011015481542714891
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,47,0.9995936406917728,20.47333587878275,1.2047333587878275,0.929788235112551,-0.007146489687868442,-0.008685310627607145
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,48,0.9995647668650387,20.43843847555024,1.2043843847555025,0.9535702955282139,-0.00985982822098344,-0.011015481542714891
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,49,0.9995936406917729,20.473335878782756,1.204733358787827,0.9605617578885497,-0.007146489687868442,-0.009231938777275116
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,50,0.999593640691773,20.47333587878275,1.2047333587878275,0.9605617578885497,-0.007146489687868442,-0.009231938777275116
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,51,0.9995647668650385,20.43843847555024,1.2043843847555025,0.9843662859441905,-0.00985982822098344,-0.011015481542714891
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,52,0.9995647668650386,20.43843847555024,1.2043843847555027,0.9843662859441905,-0.00985982822098344,-0.011015481542714891
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,53,0.9995647668650386,20.43843847555024,1.2043843847555027,0.9843662859441905,-0.00985982822098344,-0.011015481542714891
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,54,0.9995647668650386,20.43843847555024,1.2043843847555025,0.9843662859441905,-0.00985982822098344,-0.011015481542714891
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,55,0.9997033364905675,20.545786136648047,1.2054578613664804,0.9744336736447698,0.019515043366130476,0.019515043366130476
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,56,0.9995647668650387,20.43843847555024,1.2043843847555025,0.9843662859441905,-0.00985982822098344,-0.011015481542714891
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,57,0.9995647668650387,20.43843847555024,1.2043843847555022,0.9843662859441905,-0.00985982822098344,-0.011015481542714891
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,58,0.999564766865039,20.438438475550235,1.2043843847555025,0.9843662859441905,-0.00985982822098344,-0.011015481542714891
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,59,0.9995647668650386,20.43843847555024,1.2043843847555025,0.9843662859441905,-0.00985982822098344,-0.011015481542714891
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,60,0.9995936406917728,20.473335878782756,1.2047333587878275,0.9605617578885497,-0.007146489687868442,-0.009231938777275116
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,61,0.9995647668650386,20.43843847555024,1.2043843847555022,0.9843662859441905,-0.00985982822098344,-0.011015481542714891
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,62,0.9995936406917727,20.47333587878275,1.2047333587878275,0.929788235112551,-0.007146489687868442,-0.008685310627607145
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,63,0.9995647668650387,20.43843847555024,1.2043843847555022,0.9384124309347506,-0.00985982822098344,-0.011015481542714891
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,64,0.9996521707228359,20.498936839587664,1.2049893683958768,0.9898791106544899,0.008027107117445795,0.0050849742177045
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,65,0.9995647668650386,20.43843847555024,1.2043843847555025,0.9843662859441905,-0.00985982822098344,-0.011015481542714891
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,66,0.9995647668650387,20.43843847555024,1.2043843847555025,0.9843662859441905,-0.00985982822098344,-0.011015481542714891
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,67,0.9995647668650386,20.438438475550235,1.2043843847555025,0.9843662859441905,-0.00985982822098344,-0.011015481542714891
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,68,0.9995647668650386,20.43843847555024,1.2043843847555025,0.9843662859441905,-0.00985982822098344,-0.011015481542714891
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,69,0.9995647668650387,20.438438475550235,1.2043843847555025,0.9843662859441905,-0.00985982822098344,-0.011015481542714891
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,70,0.9997033364905673,20.545786136648047,1.2054578613664804,0.984056479890177,0.019515043366130476,0.019515043366130476
wine,SOM_15x15_RECT_toroid,15x15,RECT_toroid,71,0.9995647668650386,20.43843847555024,1.2043843847555025,0.9843662859441905,-0.00985982822098344,-0.011015481542714891
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,42,0.9975720973369391,19.503281453282252,1.1950328145328226,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,43,0.9975720973369391,19.503281453282252,1.1950328145328226,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,44,0.9975720973369391,19.503281453282263,1.1950328145328228,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,45,0.9975720973369392,19.503281453282256,1.1950328145328228,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,46,0.9975720973369392,19.503281453282256,1.1950328145328228,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,47,0.997572097336939,19.503281453282252,1.1950328145328226,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,48,0.9975720973369392,19.50328145328226,1.1950328145328226,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,49,0.9974388154506512,19.47428568363316,1.1947428568363314,0.7821171408948688,0.03560346776368311,0.011637295061495963
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,50,0.9975720973369391,19.503281453282263,1.1950328145328228,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,51,0.9975720973369392,19.50328145328226,1.1950328145328226,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,52,0.997572097336939,19.503281453282256,1.1950328145328224,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,53,0.9975720973369391,19.503281453282252,1.1950328145328226,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,54,0.9974388154506513,19.47428568363316,1.1947428568363314,0.7744036912900123,0.03560346776368311,0.008809849330978595
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,55,0.9975720973369392,19.503281453282256,1.1950328145328228,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,56,0.997572097336939,19.503281453282256,1.1950328145328224,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,57,0.9975720973369391,19.503281453282252,1.1950328145328226,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,58,0.997572097336939,19.503281453282256,1.1950328145328224,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,59,0.9975720973369392,19.503281453282256,1.1950328145328228,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,60,0.9974388154506513,19.47428568363316,1.1947428568363314,0.7744036912900123,0.03560346776368311,0.008809849330978595
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,61,0.997572097336939,19.503281453282252,1.1950328145328226,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,62,0.9974388154506513,19.474285683633166,1.1947428568363319,0.7821171408948688,0.03560346776368311,0.011637295061495963
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,63,0.9975720973369391,19.503281453282252,1.1950328145328226,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,64,0.9974388154506513,19.474285683633166,1.1947428568363319,0.7821171408948688,0.03560346776368311,0.011637295061495963
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,65,0.9975720973369391,19.503281453282263,1.1950328145328228,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,66,0.997572097336939,19.503281453282252,1.1950328145328226,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,67,0.9975720973369391,19.503281453282263,1.1950328145328228,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,68,0.9974388154506514,19.47428568363316,1.1947428568363314,0.7821171408948688,0.03560346776368311,0.011637295061495963
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,69,0.9975720973369391,19.503281453282263,1.1950328145328228,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,70,0.9975720973369392,19.50328145328226,1.1950328145328226,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_planar,20x20,RECT_planar,71,0.9975720973369392,19.50328145328226,1.1950328145328226,0.9452977000224293,0.032258637640435434,0.02946551128734789
wine,SOM_20x20_RECT_toroid,20x20,RECT_toroid,42,0.9995077855546166,20.435784583423136,1.2043578458342312,0.9250113739047615,0.015440973810670817,0.01822101510144878
wine,SOM_20x20_RECT_toroid,20x20,RECT_toroid,43,0.9994729478960995,20.48687004179065,1.2048687004179066,0.9822435807332205,0.005209729795736214,0.005209729795736214
wine,SOM_20x20_RECT_toroid,20x20,RECT_toroid,44,0.9994951459685717,20.460445006374655,1.2046044500637465,0.9726923491070075,0.03763084322747344,0.03256954788757285
wine,SOM_20x20_RECT_toroid,20x20,RECT_toroid,45,0.9995301670223453,20.424204407764908,1.2042420440776491,0.9325690800354955,0.04769275782374249,0.047856337379300805
wine,SOM_20x20_RECT_toroid,20x20,RECT_toroid,46,0.9995101844151337,20.493525224742907,1.2049352522474293,0.9866552790239178,0.010739742161348157,0.010739742161348157
